"date","time","longitude","latitude"
"2012-11-16","04:50:27",-77.266434,-11.77479
"2012-11-16","04:50:28",-77.266434,-11.77479
"2012-11-16","04:50:29",-77.266434,-11.77479
"2012-11-16","04:50:30",-77.266434,-11.77479
"2012-11-16","04:50:31",-77.266434,-11.77479
"2012-11-16","04:50:32",-77.266434,-11.77479
"2012-11-16","04:50:33",-77.266434,-11.77479
"2012-11-16","04:50:34",-77.266434,-11.77479
"2012-11-16","04:50:35",-77.266434,-11.77479
"2012-11-16","04:50:36",-77.266434,-11.77479
"2012-11-16","04:50:37",-77.266434,-11.77479
"2012-11-16","04:50:38",-77.266434,-11.77479
"2012-11-16","04:50:39",-77.266434,-11.77479
"2012-11-16","04:50:40",-77.266434,-11.77479
"2012-11-16","04:50:41",-77.266434,-11.77479
"2012-11-16","04:50:42",-77.266434,-11.77479
"2012-11-16","04:50:43",-77.266434,-11.77479
"2012-11-16","04:50:44",-77.266434,-11.77479
"2012-11-16","04:50:45",-77.266434,-11.77479
"2012-11-16","04:50:46",-77.266434,-11.77479
"2012-11-16","04:50:47",-77.266434,-11.77479
"2012-11-16","04:50:48",-77.266434,-11.77479
"2012-11-16","04:50:49",-77.266434,-11.77479
"2012-11-16","04:50:50",-77.266434,-11.77479
"2012-11-16","04:50:51",-77.266434,-11.77479
"2012-11-16","04:50:52",-77.266434,-11.77479
"2012-11-16","04:50:53",-77.266434,-11.77479
"2012-11-16","04:50:54",-77.266434,-11.77479
"2012-11-16","04:50:55",-77.266434,-11.77479
"2012-11-16","04:50:56",-77.266434,-11.77479
"2012-11-16","04:50:57",-77.266434,-11.77479
"2012-11-16","04:50:58",-77.266434,-11.77479
"2012-11-16","04:50:59",-77.266434,-11.77479
"2012-11-16","04:51:00",-77.266434,-11.77479
"2012-11-16","04:51:01",-77.266434,-11.77479
"2012-11-16","04:51:02",-77.266434,-11.77479
"2012-11-16","04:51:03",-77.266434,-11.77479
"2012-11-16","04:51:04",-77.266434,-11.77479
"2012-11-16","04:51:05",-77.266434,-11.77479
"2012-11-16","04:51:06",-77.266434,-11.77479
"2012-11-16","04:51:07",-77.266434,-11.77479
"2012-11-16","04:51:08",-77.266434,-11.77479
"2012-11-16","04:51:09",-77.266434,-11.77479
"2012-11-16","04:51:10",-77.266434,-11.77479
"2012-11-16","04:51:11",-77.266434,-11.77479
"2012-11-16","04:51:12",-77.266434,-11.77479
"2012-11-16","04:51:13",-77.266434,-11.77479
"2012-11-16","04:51:14",-77.266434,-11.77479
"2012-11-16","04:51:15",-77.266434,-11.77479
"2012-11-16","04:51:16",-77.266434,-11.77479
"2012-11-16","04:51:17",-77.266434,-11.77479
"2012-11-16","04:51:18",-77.266434,-11.77479
"2012-11-16","04:51:19",-77.266434,-11.77479
"2012-11-16","04:51:20",-77.266434,-11.77479
"2012-11-16","04:51:21",-77.266434,-11.77479
"2012-11-16","04:51:22",-77.266434,-11.77479
"2012-11-16","04:51:23",-77.266434,-11.77479
"2012-11-16","04:51:24",-77.266434,-11.77479
"2012-11-16","04:51:25",-77.266434,-11.77479
"2012-11-16","04:51:26",-77.266434,-11.77479
"2012-11-16","04:51:27",-77.266434,-11.77479
"2012-11-16","04:51:28",-77.266434,-11.77479
"2012-11-16","04:51:29",-77.266434,-11.77479
"2012-11-16","04:51:30",-77.266434,-11.77479
"2012-11-16","04:51:31",-77.266434,-11.77479
"2012-11-16","04:51:32",-77.266434,-11.77479
"2012-11-16","04:51:33",-77.266434,-11.77479
